dia,n,media_movel_7d,incompleto
2025-08-29,239.0,195.85714285714286,False
2025-08-30,230.0,191.28571428571428,False
2025-08-31,188.0,196.0,False
2025-09-01,177.0,196.57142857142858,False
2025-09-02,166.0,195.71428571428572,False
2025-09-03,189.0,196.57142857142858,False
2025-09-04,187.0,200.14285714285714,False
2025-09-05,233.0,201.57142857142858,False
2025-09-06,236.0,202.0,False
2025-09-07,213.0,201.28571428571428,False
2025-09-08,187.0,200.42857142857142,False
2025-09-09,169.0,200.28571428571428,False
2025-09-10,184.0,201.28571428571428,False
2025-09-11,181.0,205.57142857142858,False
2025-09-12,232.0,207.28571428571428,False
2025-09-13,243.0,207.14285714285714,False
2025-09-14,243.0,204.14285714285714,False
2025-09-15,199.0,204.0,False
2025-09-16,168.0,204.14285714285714,False
2025-09-17,163.0,205.0,False
2025-09-18,180.0,209.57142857142858,False
2025-09-19,233.0,215.42857142857142,False
2025-09-20,249.0,214.28571428571428,False
2025-09-21,275.0,214.57142857142858,False
2025-09-22,240.0,214.42857142857142,False
2025-09-23,160.0,208.0,False
2025-09-24,165.0,205.0,False
2025-09-25,179.0,194.57142857142858,False
2025-09-26,188.0,186.57142857142858,False
2025-09-27,228.0,187.14285714285714,False
2025-09-28,202.0,186.85714285714286,False
2025-09-29,184.0,186.71428571428572,False
2025-09-30,164.0,189.42857142857142,False
2025-10-01,163.0,191.42857142857142,False
2025-10-02,178.0,193.42857142857142,False
2025-10-03,207.0,196.0,False
2025-10-04,242.0,198.85714285714286,False
2025-10-05,216.0,204.0,False
2025-10-06,202.0,204.71428571428572,False
2025-10-07,184.0,208.14285714285714,False
2025-10-08,199.0,207.71428571428572,False
2025-10-09,183.0,213.14285714285714,False
2025-10-10,231.0,210.42857142857142,False
2025-10-11,239.0,209.71428571428572,False
2025-10-12,254.0,204.85714285714286,False
2025-10-13,183.0,205.0,False
2025-10-14,179.0,206.0,False
2025-10-15,165.0,202.42857142857142,False
2025-10-16,184.0,198.57142857142858,False
2025-10-17,238.0,202.85714285714286,False
2025-10-18,214.0,202.28571428571428,False
2025-10-19,227.0,201.85714285714286,False
2025-10-20,213.0,202.14285714285714,False
2025-10-21,175.0,200.0,False
2025-10-22,162.0,204.0,False
2025-10-23,186.0,203.57142857142858,False
2025-10-24,223.0,201.85714285714286,False
2025-10-25,242.0,201.42857142857142,False
2025-10-26,224.0,203.14285714285714,False
2025-10-27,201.0,203.14285714285714,False
2025-10-28,172.0,200.71428571428572,False
2025-10-29,174.0,194.42857142857142,False
2025-10-30,186.0,192.14285714285714,False
2025-10-31,206.0,190.14285714285714,False
2025-11-01,198.0,188.0,False
2025-11-02,208.0,187.85714285714286,False
2025-11-03,187.0,183.57142857142858,False
2025-11-04,157.0,188.42857142857142,False
2025-11-05,173.0,196.57142857142858,False
2025-11-06,156.0,202.14285714285714,False
2025-11-07,240.0,204.71428571428572,False
2025-11-08,255.0,206.57142857142858,False
2025-11-09,247.0,209.28571428571428,False
2025-11-10,205.0,213.42857142857142,False
2025-11-11,170.0,211.14285714285714,False
2025-11-12,192.0,207.85714285714286,False
2025-11-13,185.0,205.14285714285714,False
2025-11-14,224.0,206.14285714285714,False
2025-11-15,232.0,210.0,False
2025-11-16,228.0,212.57142857142858,False
2025-11-17,212.0,215.71428571428572,False
2025-11-18,197.0,213.14285714285714,False
2025-11-19,210.0,207.85714285714286,False
2025-11-20,207.0,213.14285714285714,False
2025-11-21,206.0,210.0,False
2025-11-22,195.0,205.85714285714286,False
2025-11-23,265.0,200.28571428571428,False
2025-11-24,190.0,198.0,False
2025-11-25,168.0,202.28571428571428,False
2025-11-26,171.0,213.14285714285714,False
2025-11-27,191.0,208.57142857142858,False
2025-11-28,236.0,212.71428571428572,False
2025-11-29,271.0,213.0,False
2025-11-30,233.0,218.28571428571428,False
2025-12-01,219.0,219.71428571428572,False
2025-12-02,170.0,218.57142857142858,False
2025-12-03,208.0,213.85714285714286,False
2025-12-04,201.0,215.57142857142858,False
2025-12-05,228.0,217.42857142857142,False
2025-12-06,238.0,223.14285714285714,False
2025-12-07,245.0,220.28571428571428,False
2025-12-08,232.0,217.85714285714286,False
2025-12-09,210.0,225.42857142857142,False
2025-12-10,188.0,229.85714285714286,False
2025-12-11,184.0,232.71428571428572,False
2025-12-12,281.0,228.14285714285714,False
2025-12-13,269.0,225.42857142857142,False
2025-12-14,265.0,229.57142857142858,False
2025-12-15,200.0,233.14285714285714,False
2025-12-16,191.0,231.57142857142858,False
2025-12-17,217.0,233.85714285714286,False
2025-12-18,209.0,231.85714285714286,False
2025-12-19,270.0,238.28571428571428,False
2025-12-20,285.0,244.0,False
2025-12-21,251.0,242.14285714285714,False
2025-12-22,245.0,239.14285714285714,False
2025-12-23,231.0,228.57142857142858,False
2025-12-24,204.0,216.28571428571428,False
2025-12-25,188.0,208.14285714285714,False
2025-12-26,196.0,200.14285714285714,False
2025-12-27,199.0,196.14285714285714,False
2025-12-28,194.0,192.42857142857142,False
2025-12-29,189.0,193.42857142857142,False
2025-12-30,203.0,191.85714285714286,False
2025-12-31,178.0,192.42857142857142,False
2026-01-01,195.0,194.71428571428572,False
2026-01-02,185.0,194.28571428571428,False
2026-01-03,203.0,187.0,False
2026-01-04,210.0,186.42857142857142,False
2026-01-05,186.0,182.85714285714286,False
2026-01-06,152.0,181.0,False
2026-01-07,174.0,183.14285714285714,False
2026-01-08,170.0,182.71428571428572,False
2026-01-09,172.0,181.57142857142858,False
2026-01-10,218.0,179.42857142857142,False
2026-01-11,207.0,179.28571428571428,False
2026-01-12,178.0,180.0,False
2026-01-13,137.0,182.85714285714286,False
2026-01-14,173.0,184.42857142857142,False
2026-01-15,175.0,190.14285714285714,False
2026-01-16,192.0,192.14285714285714,False
2026-01-17,229.0,194.57142857142858,False
2026-01-18,247.0,199.85714285714286,False
2026-01-19,192.0,199.42857142857142,False
2026-01-20,154.0,201.42857142857142,False
2026-01-21,210.0,197.57142857142858,False
2026-01-22,172.0,190.14285714285714,False
2026-01-23,206.0,184.85714285714286,False
2026-01-24,202.0,186.57142857142858,False
2026-01-25,195.0,181.14285714285714,False
2026-01-26,155.0,182.28571428571428,False
2026-01-27,166.0,183.28571428571428,False
2026-01-28,172.0,183.57142857142858,False
2026-01-29,180.0,183.28571428571428,False
2026-01-30,213.0,189.85714285714286,False
2026-01-31,204.0,196.14285714285714,False
2026-02-01,193.0,197.0,False
2026-02-02,201.0,196.42857142857142,False
2026-02-03,210.0,196.28571428571428,False
2026-02-04,178.0,201.42857142857142,False
2026-02-05,176.0,209.42857142857142,False
2026-02-06,212.0,208.71428571428572,False
2026-02-07,240.0,204.0,False
2026-02-08,249.0,204.85714285714286,False
2026-02-09,196.0,208.71428571428572,False
2026-02-10,177.0,218.57142857142858,False
2026-02-11,184.0,219.57142857142858,False
2026-02-12,203.0,212.0,False
2026-02-13,281.0,204.71428571428572,False
2026-02-14,247.0,206.42857142857142,False
2026-02-15,196.0,209.57142857142858,False
2026-02-16,145.0,204.28571428571428,False
2026-02-17,189.0,194.71428571428572,False
2026-02-18,206.0,187.28571428571428,False
2026-02-19,166.0,187.71428571428572,False
2026-02-20,214.0,195.28571428571428,False
2026-02-21,195.0,191.57142857142858,False
2026-02-22,199.0,185.85714285714286,False
2026-02-23,198.0,189.85714285714286,False
2026-02-24,163.0,191.14285714285714,False
2026-02-25,166.0,191.14285714285714,False
2026-02-26,194.0,189.14285714285714,False
2026-02-27,223.0,184.28571428571428,False
2026-02-28,195.0,187.14285714285714,False
2026-03-01,185.0,188.28571428571428,False
2026-03-02,164.0,186.14285714285714,False
2026-03-03,183.0,186.71428571428572,False
2026-03-04,174.0,190.14285714285714,False
2026-03-05,179.0,197.0,False
2026-03-06,227.0,203.0,False
2026-03-07,219.0,208.28571428571428,False
2026-03-08,233.0,208.85714285714286,False
2026-03-09,206.0,210.0,False
2026-03-10,220.0,208.85714285714286,False
2026-03-11,178.0,207.57142857142858,False
2026-03-12,187.0,203.71428571428572,False
2026-03-13,219.0,202.85714285714286,False
2026-03-14,210.0,196.42857142857142,False
2026-03-15,206.0,196.71428571428572,False
2026-03-16,200.0,198.28571428571428,False
2026-03-17,175.0,199.57142857142858,False
2026-03-18,180.0,196.71428571428572,False
2026-03-19,198.0,198.85714285714286,False
2026-03-20,228.0,196.57142857142858,False
2026-03-21,190.0,194.42857142857142,False
2026-03-22,221.0,192.57142857142858,False
2026-03-23,184.0,194.14285714285714,False
2026-03-24,160.0,193.14285714285714,False
2026-03-25,167.0,199.0,False
2026-03-26,209.0,194.42857142857142,False
2026-03-27,221.0,198.14285714285714,False
2026-03-28,231.0,201.0,False
2026-03-29,189.0,205.42857142857142,False
2026-03-30,210.0,206.14285714285714,False
2026-03-31,180.0,196.85714285714286,False
2026-04-01,198.0,192.0,False
2026-04-02,214.0,201.28571428571428,False
2026-04-03,156.0,202.57142857142858,False
2026-04-04,197.0,204.57142857142858,False
2026-04-05,254.0,202.42857142857142,False
2026-04-06,219.0,194.28571428571428,False
2026-04-07,194.0,202.57142857142858,False
2026-04-08,183.0,207.85714285714286,False
2026-04-09,157.0,202.28571428571428,False
2026-04-10,214.0,197.85714285714286,False
2026-04-11,234.0,195.0,False
2026-04-12,215.0,194.42857142857142,False
2026-04-13,188.0,200.28571428571428,False
2026-04-14,174.0,205.14285714285714,False
2026-04-15,179.0,202.85714285714286,False
2026-04-16,198.0,207.14285714285714,False
2026-04-17,248.0,204.0,False
2026-04-18,218.0,203.57142857142858,False
2026-04-19,245.0,207.42857142857142,False
2026-04-20,166.0,204.0,False
2026-04-21,171.0,193.85714285714286,False
2026-04-22,206.0,188.14285714285714,False
2026-04-23,174.0,184.42857142857142,False
2026-04-24,177.0,187.42857142857142,False
2026-04-25,178.0,188.57142857142858,False
2026-04-26,219.0,184.57142857142858,False
2026-04-27,187.0,197.14285714285714,False
2026-04-28,179.0,202.71428571428572,False
2026-04-29,178.0,205.42857142857142,False
2026-04-30,262.0,206.71428571428572,False
2026-05-01,216.0,209.42857142857142,False
2026-05-02,197.0,209.14285714285714,False
2026-05-03,228.0,210.0,False
2026-05-04,206.0,198.0,False
2026-05-05,177.0,200.28571428571428,False
2026-05-06,184.0,207.14285714285714,False
2026-05-07,178.0,210.57142857142858,False
2026-05-08,232.0,211.85714285714286,False
2026-05-09,245.0,211.57142857142858,False
2026-05-10,252.0,206.71428571428572,False
2026-05-11,215.0,205.57142857142858,False
2026-05-12,175.0,203.42857142857142,False
2026-05-13,150.0,199.71428571428572,False
2026-05-14,170.0,195.28571428571428,False
2026-05-15,217.0,193.0,False
2026-05-16,219.0,189.28571428571428,False
2026-05-17,221.0,191.28571428571428,False
2026-05-18,199.0,193.57142857142858,False
2026-05-19,149.0,188.0,False
2026-05-20,164.0,184.28571428571428,False
2026-05-21,186.0,185.14285714285714,False
2026-05-22,178.0,183.42857142857142,False
2026-05-23,193.0,185.28571428571428,False
2026-05-24,227.0,180.42857142857142,False
2026-05-25,187.0,165.71428571428572,False
2026-05-26,162.0,155.28571428571428,False
2026-05-27,130.0,143.0,False
2026-05-28,83.0,117.85714285714286,True
2026-05-29,105.0,96.14285714285714,True
2026-05-30,107.0,78.71428571428571,True
2026-05-31,51.0,77.28571428571429,True
2026-06-01,35.0,86.28571428571429,True
2026-06-02,40.0,92.85714285714286,True
2026-06-03,120.0,101.42857142857143,True
2026-06-04,146.0,129.71428571428572,True
2026-06-05,151.0,153.14285714285714,False
2026-06-06,167.0,172.42857142857142,False
2026-06-07,249.0,180.42857142857142,False
2026-06-08,199.0,189.85714285714286,False
2026-06-09,175.0,203.71428571428572,False
2026-06-10,176.0,209.42857142857142,False
2026-06-11,212.0,207.0,False
2026-06-12,248.0,205.28571428571428,False
2026-06-13,207.0,206.28571428571428,False
2026-06-14,232.0,208.0,False
2026-06-15,187.0,202.42857142857142,False
2026-06-16,182.0,197.14285714285714,False
2026-06-17,188.0,197.57142857142858,False
2026-06-18,173.0,191.57142857142858,False
2026-06-19,211.0,192.42857142857142,False
2026-06-20,210.0,191.14285714285714,False
2026-06-21,190.0,186.14285714285714,False
2026-06-22,193.0,175.42857142857142,False
2026-06-23,173.0,152.28571428571428,False
2026-06-24,153.0,131.57142857142858,True
2026-06-25,98.0,104.85714285714286,True
2026-06-26,49.0,77.42857142857143,True
2026-06-27,65.0,52.857142857142854,True
2026-06-28,3.0,31.0,True
2026-06-29,1.0,17.0,True
2026-06-30,1.0,10.571428571428571,True
2026-07-01,0.0,1.2857142857142858,True
2026-07-02,0.0,0.8571428571428571,True
2026-07-03,4.0,0.7142857142857143,True
2026-07-04,0.0,0.5714285714285714,True
2026-07-05,0.0,0.7142857142857143,True
2026-07-06,0.0,0.7142857142857143,True
2026-07-07,0.0,0.5714285714285714,True
2026-07-08,1.0,1.0,True
2026-07-09,0.0,1.1428571428571428,True
2026-07-10,3.0,1.4285714285714286,True
2026-07-11,3.0,1.4285714285714286,True
2026-07-12,1.0,1.7142857142857142,True
2026-07-13,2.0,1.8571428571428572,True
2026-07-14,0.0,1.8571428571428572,True
2026-07-15,3.0,2.4285714285714284,True
2026-07-16,1.0,2.7142857142857144,True
2026-07-17,3.0,3.142857142857143,True
2026-07-18,7.0,3.5714285714285716,True
2026-07-19,3.0,4.142857142857143,True
2026-07-20,5.0,4.285714285714286,True
2026-07-21,3.0,4.571428571428571,True
2026-07-22,7.0,4.571428571428571,True
2026-07-23,2.0,5.0,True
2026-07-24,5.0,5.142857142857143,True
2026-07-25,7.0,5.571428571428571,True
2026-07-26,6.0,5.571428571428571,True
2026-07-27,6.0,7.571428571428571,True
2026-07-28,6.0,9.857142857142858,True
2026-07-29,7.0,10.333333333333334,True
2026-07-30,16.0,11.2,True
2026-07-31,21.0,12.5,True
